Norm I/I0,time Corrected (ps)
8.15425E-11,-47.575
1.44211E-10,-47.475
5.77422E-11,-47.375
5.70812E-11,-47.275
2.22861E-11,-47.175
4.29798E-11,-47.075
4.25783E-11,-46.975
3.53059E-11,-46.875
3.13701E-11,-46.775
3.44648E-11,-46.675
2.71758E-11,-46.575
4.94417E-11,-46.475
5.86269E-11,-46.375
1.73874E-11,-46.275
3.2078E-11,-46.175
4.845E-11,-46.075
3.29624E-11,-45.975
7.63764E-11,-45.875
3.13992E-11,-45.775
5.87768E-11,-45.675
3.30129E-11,-45.575
2.60726E-11,-45.475
4.21199E-11,-45.375
6.17469E-12,-45.275
9.01694E-11,-45.175
5.00681E-11,-45.075
3.49673E-11,-44.975
4.71128E-11,-44.875
2.97057E-11,-44.775
4.65345E-11,-44.675
3.17685E-11,-44.575
2.62082E-11,-44.475
3.0667E-11,-44.375
4.92902E-11,-44.275
5.38355E-11,-44.175
2.34092E-11,-44.075
3.10264E-11,-43.975
2.28624E-11,-43.875
2.61202E-11,-43.775
1.60746E-11,-43.675
2.01267E-11,-43.575
7.89916E-11,-43.475
7.03162E-11,-43.375
2.97879E-11,-43.275
4.87085E-11,-43.175
5.03411E-11,-43.075
1.25258E-11,-42.975
2.9667E-11,-42.875
3.3607E-11,-42.775
4.92029E-11,-42.675
4.99496E-11,-42.575
8.64776E-11,-42.475
1.64031E-11,-42.375
1.13809E-10,-42.275
7.3947E-11,-42.175
5.88784E-11,-42.075
4.70301E-11,-41.975
8.39167E-11,-41.875
2.6712E-11,-41.775
2.55974E-11,-41.675
3.6812E-11,-41.575
3.68011E-11,-41.475
1.93102E-10,-41.375
1.33611E-10,-41.275
7.30688E-11,-41.175
1.17577E-10,-41.075
1.43377E-10,-40.975
4.80658E-11,-40.875
3.56279E-11,-40.775
2.81416E-11,-40.675
5.54316E-10,-40.575
5.11851E-10,-40.475
1.3825E-10,-40.375
2.4573E-11,-40.275
4.45639E-12,-40.175
2.32036E-11,-40.075
3.81489E-11,-39.975
7.74453E-11,-39.875
2.72687E-09,-39.775
1.24488E-09,-39.675
1.30026E-10,-39.575
7.95502E-11,-39.475
6.37991E-11,-39.375
1.1899E-10,-39.275
8.0625E-11,-39.175
2.45098E-11,-39.075
3.53198E-11,-38.975
4.89686E-11,-38.875
3.68153E-11,-38.775
3.65129E-11,-38.675
2.53573E-11,-38.575
4.10483E-11,-38.475
2.75144E-11,-38.375
4.74173E-11,-38.275
4.87605E-11,-38.175
6.02876E-11,-38.075
2.76503E-11,-37.975
6.89486E-11,-37.875
4.49239E-11,-37.775
1.28924E-10,-37.675
1.04552E-10,-37.575
4.44567E-11,-37.475
5.38778E-12,-37.375
5.04146E-11,-37.275
6.73712E-11,-37.175
6.52605E-11,-37.075
7.13539E-11,-36.975
1.83091E-11,-36.875
4.38679E-11,-36.775
3.95159E-11,-36.675
2.42313E-11,-36.575
2.73697E-11,-36.475
3.12929E-11,-36.375
2.64351E-11,-36.275
4.13974E-11,-36.175
3.03482E-11,-36.075
2.71575E-11,-35.975
3.50188E-11,-35.875
4.90163E-11,-35.775
7.35745E-11,-35.675
2.4459E-11,-35.575
3.31851E-11,-35.475
4.14392E-11,-35.375
6.02695E-11,-35.275
7.91929E-11,-35.175
1.86262E-11,-35.075
7.28636E-11,-34.975
4.64678E-11,-34.875
6.83893E-11,-34.775
7.11343E-11,-34.675
9.97794E-11,-34.575
2.69369E-11,-34.475
6.29402E-11,-34.375
4.45466E-11,-34.275
2.4073E-11,-34.175
5.67726E-11,-34.075
1.3942E-10,-33.975
1.71197E-11,-33.875
2.87186E-11,-33.775
8.78523E-11,-33.675
2.89368E-11,-33.575
1.65756E-11,-33.475
6.77776E-11,-33.375
1.0782E-10,-33.275
3.72376E-11,-33.175
4.35766E-11,-33.075
3.90402E-11,-32.975
1.78065E-11,-32.875
3.52882E-11,-32.775
8.36954E-11,-32.675
2.9668E-11,-32.575
3.92966E-11,-32.475
4.93565E-11,-32.375
3.06686E-11,-32.275
6.83904E-11,-32.175
6.08139E-11,-32.075
3.93662E-11,-31.975
2.92272E-11,-31.875
7.51362E-11,-31.775
1.72009E-10,-31.675
2.54267E-11,-31.575
7.67649E-11,-31.475
2.78817E-11,-31.375
3.85329E-11,-31.275
3.27922E-11,-31.175
1.56357E-11,-31.075
8.9695E-11,-30.975
2.34608E-11,-30.875
3.22844E-11,-30.775
1.59001E-10,-30.675
9.3649E-11,-30.575
4.39063E-11,-30.475
5.99474E-11,-30.375
1.51571E-11,-30.275
4.06394E-11,-30.175
4.65848E-11,-30.075
2.53417E-11,-29.975
1.40048E-10,-29.875
3.5445E-11,-29.775
1.66543E-10,-29.675
7.59342E-11,-29.575
4.19495E-11,-29.475
3.01264E-11,-29.375
6.58241E-11,-29.275
5.56183E-11,-29.175
7.96507E-11,-29.075
9.31768E-11,-28.975
2.81913E-11,-28.875
1.50238E-10,-28.775
3.93984E-11,-28.675
6.00665E-11,-28.575
1.93544E-10,-28.475
3.04815E-11,-28.375
3.15686E-11,-28.275
3.77955E-11,-28.175
7.57719E-11,-28.075
8.18284E-11,-27.975
9.86264E-11,-27.875
1.10296E-10,-27.775
5.43464E-11,-27.675
1.27158E-10,-27.575
9.92697E-11,-27.475
1.10564E-10,-27.375
1.35717E-10,-27.275
1.56434E-10,-27.175
1.35506E-10,-27.075
1.15337E-10,-26.975
1.09969E-10,-26.875
1.94342E-10,-26.775
1.393E-10,-26.675
7.05707E-11,-26.575
1.33525E-10,-26.475
1.18479E-10,-26.375
1.6731E-10,-26.275
3.99054E-11,-26.175
1.18922E-10,-26.075
9.51571E-11,-25.975
3.67492E-11,-25.875
5.83898E-11,-25.775
8.91601E-11,-25.675
1.30452E-10,-25.575
2.10052E-10,-25.475
1.04432E-10,-25.375
9.97797E-11,-25.275
9.09986E-11,-25.175
3.37992E-10,-25.075
1.24963E-10,-24.975
2.03802E-10,-24.875
1.00026E-10,-24.775
2.03259E-10,-24.675
1.59174E-10,-24.575
2.31365E-10,-24.475
1.76813E-10,-24.375
2.26471E-10,-24.275
4.3256E-10,-24.175
4.60707E-10,-24.075
1.73591E-10,-23.975
1.54413E-10,-23.875
1.56741E-10,-23.775
1.99251E-10,-23.675
1.04179E-10,-23.575
7.66977E-11,-23.475
1.0975E-10,-23.375
3.71639E-10,-23.275
2.22144E-10,-23.175
1.45562E-10,-23.075
6.80365E-10,-22.975
3.38021E-10,-22.875
5.12916E-11,-22.775
3.58977E-11,-22.675
8.55096E-11,-22.575
1.19882E-10,-22.475
2.61122E-10,-22.375
3.37342E-10,-22.275
2.27848E-10,-22.175
1.20463E-10,-22.075
5.56621E-10,-21.975
3.79649E-10,-21.875
5.84278E-10,-21.775
5.81711E-10,-21.675
8.51729E-11,-21.575
2.37054E-10,-21.475
2.65426E-10,-21.375
3.02452E-10,-21.275
9.48939E-10,-21.175
3.81428E-10,-21.075
4.52336E-10,-21.05
3.87985E-10,-21.025
2.76916E-10,-21
6.54789E-10,-20.975
9.14325E-10,-20.95
8.63582E-10,-20.925
7.31582E-10,-20.9
5.12422E-10,-20.875
4.02856E-10,-20.85
7.28718E-10,-20.825
6.18E-10,-20.8
5.51212E-10,-20.775
7.30621E-10,-20.75
4.11575E-10,-20.725
4.52451E-10,-20.7
3.73116E-10,-20.675
1.66361E-10,-20.65
1.29423E-10,-20.625
1.50601E-10,-20.6
1.43344E-10,-20.575
1.59697E-10,-20.55
1.1758E-10,-20.525
1.68597E-10,-20.5
3.69573E-10,-20.475
7.44691E-10,-20.45
8.45812E-10,-20.425
1.24157E-09,-20.4
1.1669E-09,-20.375
1.67639E-09,-20.35
1.14446E-09,-20.325
9.20802E-10,-20.3
5.25504E-10,-20.275
5.07015E-10,-20.25
1.11306E-09,-20.225
5.13219E-10,-20.2
6.56861E-10,-20.175
6.88542E-10,-20.15
1.33867E-09,-20.125
1.25047E-09,-20.1
1.74695E-09,-20.075
2.43773E-09,-20.05
1.44687E-09,-20.025
1.12875E-09,-20
8.18173E-10,-19.975
3.45595E-10,-19.95
2.8793E-10,-19.925
4.63558E-10,-19.9
8.11125E-10,-19.875
9.66414E-10,-19.85
8.97986E-10,-19.825
7.98292E-10,-19.8
4.47236E-10,-19.775
2.47566E-10,-19.75
4.08345E-10,-19.725
2.49109E-10,-19.7
2.48201E-10,-19.675
4.20799E-10,-19.65
2.82988E-10,-19.625
7.82323E-10,-19.6
1.3074E-09,-19.575
1.14946E-09,-19.55
7.0991E-10,-19.525
5.11361E-10,-19.5
8.28815E-10,-19.475
4.72199E-10,-19.45
5.69157E-10,-19.425
1.01953E-09,-19.4
1.17587E-09,-19.375
1.07546E-09,-19.35
7.43004E-10,-19.325
8.66484E-10,-19.3
7.83423E-10,-19.275
8.08576E-10,-19.25
5.23794E-10,-19.225
4.46187E-10,-19.2
5.08436E-10,-19.175
6.11926E-10,-19.15
8.80871E-10,-19.125
9.61761E-10,-19.1
9.9828E-10,-19.075
4.54175E-10,-19.05
3.13578E-10,-19.025
1.64463E-10,-19
2.30868E-10,-18.975
3.95243E-10,-18.95
5.3125E-10,-18.925
7.31385E-10,-18.9
1.17444E-09,-18.875
7.68464E-10,-18.85
4.87584E-10,-18.825
4.90617E-10,-18.8
9.92446E-10,-18.775
6.21045E-10,-18.75
1.18461E-09,-18.725
4.11103E-09,-18.7
6.90518E-09,-18.675
1.48706E-08,-18.65
1.49165E-08,-18.625
2.04038E-08,-18.6
1.24393E-08,-18.575
8.47788E-09,-18.55
6.70612E-09,-18.525
3.27622E-09,-18.5
3.02891E-09,-18.475
1.14943E-09,-18.45
8.1202E-10,-18.425
7.68819E-10,-18.4
5.78561E-10,-18.375
4.79409E-10,-18.35
5.42753E-10,-18.325
5.9785E-10,-18.3
5.55392E-10,-18.275
1.15344E-09,-18.25
1.98381E-09,-18.225
1.02496E-09,-18.2
1.34077E-09,-18.175
1.23591E-09,-18.15
7.43584E-10,-18.125
8.44E-10,-18.1
8.57981E-10,-18.075
1.30774E-09,-18.05
1.13548E-09,-18.025
8.15979E-10,-18
6.95218E-10,-17.975
8.21556E-10,-17.95
6.61116E-10,-17.925
1.45529E-09,-17.9
9.76804E-10,-17.875
1.4705E-09,-17.85
7.73198E-10,-17.825
9.32876E-10,-17.8
1.21586E-09,-17.775
5.98234E-10,-17.75
1.39503E-09,-17.725
8.29668E-10,-17.7
5.09738E-10,-17.675
9.12148E-10,-17.65
9.01972E-10,-17.625
1.34393E-09,-17.6
1.01804E-09,-17.575
7.87355E-10,-17.55
9.37533E-10,-17.525
9.60469E-10,-17.5
9.67241E-10,-17.475
1.38508E-09,-17.45
7.6377E-10,-17.425
7.42581E-10,-17.4
1.24659E-09,-17.375
1.9776E-09,-17.35
1.14054E-09,-17.325
8.0813E-10,-17.3
1.0733E-09,-17.275
1.32182E-09,-17.25
2.25976E-09,-17.225
2.70424E-09,-17.2
1.82827E-09,-17.175
1.40611E-09,-17.15
1.29267E-09,-17.125
9.80138E-10,-17.1
1.2022E-09,-17.075
1.02508E-09,-17.05
7.41843E-10,-17.025
6.17566E-10,-17
1.01022E-09,-16.975
1.1619E-09,-16.95
1.28089E-09,-16.925
1.58263E-09,-16.9
3.05756E-09,-16.875
3.65106E-09,-16.85
3.17311E-09,-16.825
4.07632E-09,-16.8
2.72092E-09,-16.775
2.79215E-09,-16.75
1.53053E-09,-16.725
8.60208E-10,-16.7
1.053E-09,-16.675
8.41156E-10,-16.65
1.14554E-09,-16.625
6.98697E-10,-16.6
6.4925E-10,-16.575
2.46856E-09,-16.55
4.75567E-09,-16.525
3.98825E-09,-16.5
3.6493E-09,-16.475
2.61539E-09,-16.45
2.73811E-09,-16.425
2.98521E-09,-16.4
2.11162E-09,-16.375
1.46082E-09,-16.35
9.59934E-10,-16.325
9.43256E-10,-16.3
1.21576E-09,-16.275
4.41418E-10,-16.25
9.87983E-10,-16.225
1.21361E-09,-16.2
1.2694E-09,-16.175
6.49377E-10,-16.15
1.35861E-09,-16.125
2.09485E-09,-16.1
2.97553E-09,-16.075
5.16338E-09,-16.05
5.73385E-09,-16.025
5.96104E-09,-16
6.29372E-09,-15.975
3.83739E-09,-15.95
3.82881E-09,-15.925
2.15618E-09,-15.9
1.34247E-09,-15.875
7.5642E-10,-15.85
4.16629E-10,-15.825
2.9866E-10,-15.8
3.35139E-10,-15.775
6.71507E-10,-15.75
4.12568E-09,-15.725
1.04718E-08,-15.7
1.0131E-08,-15.675
1.28181E-08,-15.65
1.38273E-08,-15.625
6.31675E-09,-15.6
7.68997E-09,-15.575
3.58643E-09,-15.55
3.61232E-09,-15.525
4.21919E-09,-15.5
6.17983E-09,-15.475
3.75956E-09,-15.45
3.89398E-09,-15.425
2.44505E-09,-15.4
2.72489E-09,-15.375
1.59074E-09,-15.35
1.23799E-09,-15.325
1.63998E-09,-15.3
1.7519E-09,-15.275
1.40878E-09,-15.25
8.71427E-10,-15.225
9.62715E-10,-15.2
1.68197E-09,-15.175
1.55355E-09,-15.15
2.19914E-09,-15.125
2.79606E-09,-15.1
2.00836E-09,-15.075
1.2735E-09,-15.05
1.18262E-09,-15.025
1.72848E-09,-15
2.08069E-09,-14.975
2.13478E-09,-14.95
2.97901E-09,-14.925
4.77195E-09,-14.9
5.08709E-09,-14.875
1.20722E-08,-14.85
1.42568E-08,-14.825
1.67005E-08,-14.8
1.75211E-08,-14.775
2.17971E-08,-14.75
2.52304E-08,-14.725
3.00968E-08,-14.7
2.41058E-08,-14.675
2.03689E-08,-14.65
1.20363E-08,-14.625
5.31983E-09,-14.6
3.46649E-09,-14.575
2.21753E-09,-14.55
1.63211E-09,-14.525
2.63268E-09,-14.5
2.44502E-09,-14.475
2.23356E-09,-14.45
1.34869E-09,-14.425
2.08629E-09,-14.4
2.47977E-09,-14.375
3.58294E-09,-14.35
4.42575E-09,-14.325
6.7987E-09,-14.3
5.30531E-09,-14.275
6.33575E-09,-14.25
5.92233E-09,-14.225
2.84875E-09,-14.2
2.21321E-09,-14.175
1.62195E-09,-14.15
1.02054E-09,-14.125
5.70139E-10,-14.1
2.00021E-09,-14.075
4.53228E-09,-14.05
7.65964E-09,-14.025
4.06678E-09,-14
6.86703E-09,-13.975
8.99375E-09,-13.95
9.68145E-09,-13.925
1.21004E-08,-13.9
1.55761E-08,-13.875
1.16389E-08,-13.85
9.56057E-09,-13.825
5.74783E-09,-13.8
4.87906E-09,-13.775
1.12517E-08,-13.75
2.09886E-08,-13.725
1.77953E-08,-13.7
2.27656E-08,-13.675
1.70618E-08,-13.65
1.03008E-08,-13.625
4.9839E-09,-13.6
1.89783E-09,-13.575
5.40296E-09,-13.55
5.20211E-09,-13.525
5.51235E-09,-13.5
6.46712E-09,-13.475
7.45812E-09,-13.45
9.12025E-09,-13.425
9.65808E-09,-13.4
1.00653E-08,-13.375
1.3961E-08,-13.35
1.55988E-08,-13.325
1.63913E-08,-13.3
1.21812E-08,-13.275
1.47505E-08,-13.25
1.24214E-08,-13.225
1.67464E-08,-13.2
2.93462E-08,-13.175
3.76543E-08,-13.15
3.57338E-08,-13.125
3.25522E-08,-13.1
4.10169E-08,-13.075
1.75156E-08,-13.05
1.18885E-08,-13.025
1.08206E-08,-13
4.26977E-09,-12.975
5.71486E-09,-12.95
6.46149E-09,-12.925
7.64604E-09,-12.9
1.68153E-08,-12.875
2.92066E-08,-12.85
2.85533E-08,-12.825
2.34777E-08,-12.8
1.77836E-08,-12.775
1.34074E-08,-12.75
1.04995E-08,-12.725
8.43732E-09,-12.7
5.46817E-09,-12.675
4.06741E-09,-12.65
4.61038E-09,-12.625
4.01239E-09,-12.6
5.76869E-09,-12.575
7.89921E-09,-12.55
7.25036E-09,-12.525
9.5805E-09,-12.5
7.91644E-09,-12.475
7.43316E-09,-12.45
5.64629E-09,-12.425
4.24671E-09,-12.4
2.62222E-09,-12.375
2.58902E-09,-12.35
3.13295E-09,-12.325
3.15065E-09,-12.3
2.76129E-09,-12.275
3.37993E-09,-12.25
3.73975E-09,-12.225
1.8781E-08,-12.2
3.16977E-08,-12.175
3.72348E-08,-12.15
4.47367E-08,-12.125
3.9226E-08,-12.1
4.3722E-08,-12.075
3.79768E-08,-12.05
3.68985E-08,-12.025
3.61863E-08,-12
2.5956E-08,-11.975
1.22442E-08,-11.95
1.52556E-08,-11.925
1.53589E-08,-11.9
1.36778E-08,-11.875
1.21999E-08,-11.85
9.91552E-09,-11.825
7.44028E-09,-11.8
8.15313E-09,-11.775
1.13317E-08,-11.75
1.87523E-08,-11.725
2.17036E-08,-11.7
2.93424E-08,-11.675
3.41747E-08,-11.65
3.30622E-08,-11.625
3.53134E-08,-11.6
3.13191E-08,-11.575
2.17456E-08,-11.55
1.55934E-08,-11.525
2.63855E-08,-11.5
3.16981E-08,-11.475
4.53679E-08,-11.45
7.8673E-08,-11.425
7.32774E-08,-11.4
6.96471E-08,-11.375
6.79389E-08,-11.35
5.148E-08,-11.325
3.6932E-08,-11.3
2.61971E-08,-11.275
2.12126E-08,-11.25
2.19639E-08,-11.225
2.44995E-08,-11.2
2.35022E-08,-11.175
1.50422E-08,-11.15
1.29324E-08,-11.125
1.25936E-08,-11.1
9.87008E-09,-11.075
1.30402E-08,-11.05
2.4383E-08,-11.025
3.6633E-08,-11
4.15497E-08,-10.975
4.77018E-08,-10.95
4.56314E-08,-10.925
3.44086E-08,-10.9
4.11306E-08,-10.875
2.80772E-08,-10.85
4.37958E-08,-10.825
5.2186E-08,-10.8
5.49155E-08,-10.775
6.28E-08,-10.75
7.19349E-08,-10.725
7.87186E-08,-10.7
6.8535E-08,-10.675
2.11868E-07,-10.65
4.30148E-07,-10.625
4.32187E-07,-10.6
6.49599E-07,-10.575
9.38049E-07,-10.55
6.06202E-07,-10.525
6.21346E-07,-10.5
6.9215E-07,-10.475
6.01685E-07,-10.45
4.27025E-07,-10.425
3.0359E-07,-10.4
2.18248E-07,-10.375
1.44561E-07,-10.35
1.13225E-07,-10.325
1.08638E-07,-10.3
1.46051E-07,-10.275
2.38597E-07,-10.25
2.31606E-07,-10.225
1.96752E-07,-10.2
2.69543E-07,-10.175
3.03154E-07,-10.15
4.32464E-07,-10.125
5.7333E-07,-10.1
3.27897E-07,-10.075
3.6577E-07,-10.05
2.86136E-07,-10.025
2.67598E-07,-10
3.18082E-07,-9.975
6.70194E-07,-9.95
8.07767E-07,-9.925
8.56562E-07,-9.9
1.59895E-06,-9.875
1.53865E-06,-9.85
1.13163E-06,-9.825
1.13549E-06,-9.8
9.97432E-07,-9.775
5.84128E-07,-9.75
4.39833E-07,-9.725
2.18553E-07,-9.7
2.27756E-07,-9.675
1.80802E-07,-9.65
1.12535E-07,-9.625
7.63059E-08,-9.6
7.98466E-08,-9.575
1.11928E-07,-9.55
2.42722E-07,-9.525
5.46396E-07,-9.5
6.44617E-07,-9.475
5.64602E-07,-9.45
4.69117E-07,-9.425
2.41918E-07,-9.4
1.59451E-07,-9.375
1.47781E-07,-9.35
1.46226E-07,-9.325
2.71365E-07,-9.3
5.69201E-07,-9.275
5.21962E-07,-9.25
8.19808E-07,-9.225
1.04309E-06,-9.2
1.32328E-06,-9.175
1.28043E-06,-9.15
1.13303E-06,-9.125
6.75805E-07,-9.1
8.86792E-07,-9.075
7.62876E-07,-9.05
6.92084E-07,-9.025
8.17731E-07,-9
8.88491E-07,-8.975
8.7124E-07,-8.95
9.32595E-07,-8.925
1.33234E-06,-8.9
1.23786E-06,-8.875
1.12226E-06,-8.85
9.09414E-07,-8.825
6.3336E-07,-8.8
4.14564E-07,-8.775
3.47375E-07,-8.75
3.30863E-07,-8.725
2.54788E-07,-8.7
4.60578E-07,-8.675
6.97275E-07,-8.65
1.06601E-06,-8.625
1.42114E-06,-8.6
1.69567E-06,-8.575
1.14269E-06,-8.55
8.79027E-07,-8.525
6.01443E-07,-8.5
2.89706E-07,-8.475
3.59156E-07,-8.45
4.78205E-07,-8.425
9.69962E-07,-8.4
1.04183E-06,-8.375
1.37891E-06,-8.35
8.78331E-07,-8.325
1.09329E-06,-8.3
8.9851E-07,-8.275
5.52007E-07,-8.25
3.92429E-07,-8.225
3.31632E-07,-8.2
3.30831E-07,-8.175
4.29987E-07,-8.15
4.20803E-07,-8.125
4.56183E-07,-8.1
2.56084E-07,-8.075
2.88938E-07,-8.05
3.6546E-07,-8.025
4.93585E-07,-8
1.0947E-06,-7.975
1.89317E-06,-7.95
1.47802E-06,-7.925
3.11289E-06,-7.9
4.55358E-06,-7.875
6.77901E-06,-7.85
7.01626E-06,-7.825
6.94822E-06,-7.8
5.44202E-06,-7.775
4.378E-06,-7.75
2.79765E-06,-7.725
1.30912E-06,-7.7
9.11444E-07,-7.675
4.70664E-07,-7.65
4.90496E-07,-7.625
1.16759E-06,-7.6
1.08794E-06,-7.575
1.49046E-06,-7.55
1.91405E-06,-7.525
2.24567E-06,-7.5
2.1947E-06,-7.475
2.61779E-06,-7.45
3.68306E-06,-7.425
3.26589E-06,-7.4
2.71989E-06,-7.375
1.18787E-06,-7.35
4.90138E-07,-7.325
3.13095E-07,-7.3
4.24555E-07,-7.275
6.2823E-07,-7.25
1.30801E-06,-7.225
1.38732E-06,-7.2
1.22666E-06,-7.175
6.76414E-07,-7.15
4.11771E-07,-7.125
1.14611E-06,-7.1
2.35041E-06,-7.075
4.07057E-06,-7.05
3.88409E-06,-7.025
3.86663E-06,-7
3.8733E-06,-6.975
2.38373E-06,-6.95
1.54068E-06,-6.925
1.29228E-06,-6.9
1.39839E-06,-6.875
1.22385E-06,-6.85
2.07721E-06,-6.825
2.46817E-06,-6.8
3.99399E-06,-6.775
3.42842E-06,-6.75
3.57021E-06,-6.725
2.29623E-06,-6.7
1.55859E-06,-6.675
7.32018E-07,-6.65
8.15991E-07,-6.625
1.09842E-06,-6.6
1.91935E-06,-6.575
2.70688E-06,-6.55
4.34147E-06,-6.525
4.10546E-06,-6.5
4.46735E-06,-6.475
4.30317E-06,-6.45
3.77872E-06,-6.425
1.7274E-06,-6.4
2.27231E-06,-6.375
2.92029E-06,-6.35
2.33627E-06,-6.325
2.69743E-06,-6.3
2.47135E-06,-6.275
2.78013E-06,-6.25
4.42436E-06,-6.225
4.59008E-06,-6.2
4.64108E-06,-6.175
4.07542E-06,-6.15
3.97343E-06,-6.125
3.67996E-06,-6.1
6.21188E-06,-6.075
7.86065E-06,-6.05
8.07402E-06,-6.025
7.82828E-06,-6
9.56495E-06,-5.975
5.67295E-06,-5.95
5.62038E-06,-5.925
6.90024E-06,-5.9
5.00551E-06,-5.875
4.37473E-06,-5.85
3.98965E-06,-5.825
3.41878E-06,-5.8
3.36473E-06,-5.775
6.35634E-06,-5.75
1.00301E-05,-5.725
1.23467E-05,-5.7
1.11375E-05,-5.675
1.46151E-05,-5.65
9.94606E-06,-5.625
8.366E-06,-5.6
5.60595E-06,-5.575
5.56465E-06,-5.55
3.91925E-06,-5.525
3.90965E-06,-5.5
5.20627E-06,-5.475
5.77805E-06,-5.45
5.43589E-06,-5.425
4.89888E-06,-5.4
6.76594E-06,-5.375
8.15002E-06,-5.35
7.57728E-06,-5.325
1.08855E-05,-5.3
1.03967E-05,-5.275
1.14593E-05,-5.25
8.38128E-06,-5.225
8.60893E-06,-5.2
1.31703E-05,-5.175
1.33743E-05,-5.15
1.42391E-05,-5.125
1.08223E-05,-5.1
7.41741E-06,-5.075
5.74985E-06,-5.05
4.28448E-06,-5.025
3.81067E-06,-5
4.05153E-06,-4.975
4.65698E-06,-4.95
4.03387E-06,-4.925
3.69303E-06,-4.9
3.3502E-06,-4.875
3.60513E-06,-4.85
3.45226E-06,-4.825
3.82036E-06,-4.8
5.23475E-06,-4.775
8.18069E-06,-4.75
7.6597E-06,-4.725
6.71897E-06,-4.7
6.73965E-06,-4.675
7.56738E-06,-4.65
7.3989E-06,-4.625
9.50291E-06,-4.6
8.73624E-06,-4.575
7.37622E-06,-4.55
6.3754E-06,-4.525
5.33828E-06,-4.5
5.9054E-06,-4.475
7.8794E-06,-4.45
1.17508E-05,-4.425
1.2898E-05,-4.4
1.02565E-05,-4.375
7.55682E-06,-4.35
4.47697E-06,-4.325
4.78288E-06,-4.3
5.6267E-06,-4.275
7.76186E-06,-4.25
1.01579E-05,-4.225
1.1482E-05,-4.2
1.18704E-05,-4.175
1.26384E-05,-4.15
1.12797E-05,-4.125
9.34663E-06,-4.1
7.35398E-06,-4.075
9.65442E-06,-4.05
1.02002E-05,-4.025
1.06323E-05,-4
9.62582E-06,-3.975
1.00223E-05,-3.95
1.27574E-05,-3.925
1.81037E-05,-3.9
1.96713E-05,-3.875
1.58163E-05,-3.85
9.1767E-06,-3.825
7.36823E-06,-3.8
5.39078E-06,-3.775
5.89656E-06,-3.75
5.07726E-06,-3.725
7.05806E-06,-3.7
1.11395E-05,-3.675
1.50181E-05,-3.65
1.49526E-05,-3.625
1.04589E-05,-3.6
1.15776E-05,-3.575
1.05305E-05,-3.55
9.55734E-06,-3.525
7.18224E-06,-3.5
5.85642E-06,-3.475
6.72808E-06,-3.45
6.86081E-06,-3.425
5.78484E-06,-3.4
5.29211E-06,-3.375
6.69783E-06,-3.35
1.02072E-05,-3.325
1.23738E-05,-3.3
1.67528E-05,-3.275
1.99963E-05,-3.25
0.000200075,-3.225
0.000198792,-3.2
9.85379E-05,-3.175
7.68449E-05,-3.15
0.00011245,-3.125
0.000173454,-3.1
9.05424E-05,-3.075
4.4205E-05,-3.05
0.000120073,-3.025
0.000118729,-3
8.31684E-05,-2.975
3.46549E-05,-2.95
4.15258E-05,-2.925
5.71622E-05,-2.9
9.79201E-05,-2.875
8.50247E-05,-2.85
0.000102786,-2.825
0.00014041,-2.8
0.000163274,-2.775
7.61307E-05,-2.75
9.09572E-05,-2.725
7.57707E-05,-2.7
3.70636E-05,-2.675
1.8631E-05,-2.65
7.31796E-06,-2.625
7.54978E-06,-2.6
3.12054E-05,-2.575
2.62076E-05,-2.55
2.66385E-05,-2.525
3.34428E-05,-2.5
2.86725E-05,-2.475
3.66405E-05,-2.45
4.40485E-05,-2.425
3.87986E-05,-2.4
5.31841E-05,-2.375
4.02871E-05,-2.35
2.58811E-05,-2.325
2.40467E-05,-2.3
1.24877E-05,-2.275
1.1446E-05,-2.25
1.34328E-05,-2.225
1.50237E-05,-2.2
2.0578E-05,-2.175
1.65213E-05,-2.15
3.5618E-05,-2.125
6.27049E-05,-2.1
8.76484E-05,-2.075
8.77586E-05,-2.05
5.92026E-05,-2.025
3.84431E-05,-2
2.09142E-05,-1.975
1.49459E-05,-1.95
3.0953E-05,-1.925
1.92446E-05,-1.9
1.61344E-05,-1.875
8.43701E-06,-1.85
1.82774E-05,-1.825
3.20012E-05,-1.8
5.59779E-05,-1.775
5.59064E-05,-1.75
3.20636E-05,-1.725
3.55643E-05,-1.7
2.82831E-05,-1.675
4.25998E-05,-1.65
6.38013E-05,-1.625
4.53803E-05,-1.6
2.7004E-05,-1.575
3.1975E-05,-1.55
5.16249E-05,-1.525
7.59287E-05,-1.5
6.21947E-05,-1.475
5.25203E-05,-1.45
5.899E-05,-1.425
7.40199E-05,-1.4
6.67242E-05,-1.375
0.000105911,-1.35
9.04483E-05,-1.325
0.000104967,-1.3
9.3207E-05,-1.275
8.94829E-05,-1.25
9.10718E-05,-1.225
0.000110214,-1.2
9.19619E-05,-1.175
6.18468E-05,-1.15
5.1905E-05,-1.125
5.10161E-05,-1.1
4.17427E-05,-1.075
4.96053E-05,-1.05
5.49919E-05,-1.025
5.10383E-05,-1
5.49195E-05,-0.975
2.58257E-05,-0.95
2.12318E-05,-0.925
4.63578E-05,-0.9
5.05183E-05,-0.875
5.86538E-05,-0.85
5.04501E-05,-0.825
4.49902E-05,-0.8
6.22566E-05,-0.775
7.46431E-05,-0.75
7.76546E-05,-0.725
8.27115E-05,-0.7
